20160319-040905.979710,8713
20160319-040905.982351,9983
20160319-040905.983717,7681
20160319-040905.986337,8601
20160319-040905.987710,11550
20160319-040905.990345,10827
20160319-040905.991709,9031
20160319-040905.994338,5697
20160319-040905.995716,3228
20160319-040905.998463,4933
20160319-040905.999718,9213
20160319-040906.002340,9807
20160319-040906.003711,7402
20160319-040906.006342,9207
20160319-040906.007715,11612
20160319-040906.010343,10627
20160319-040906.012951,8619
20160319-040906.014340,5168
20160319-040906.016951,3189
20160319-040906.018342,5550
20160319-040906.020955,9665
20160319-040906.022343,9483
20160319-040906.024962,7270
20160319-040906.026348,9839
20160319-040906.028958,11556
20160319-040906.030350,10433
20160319-040906.032953,8172
20160319-040906.034340,4689
20160319-040906.036952,3222
20160319-040906.038350,6276
20160319-040906.040954,9968
20160319-040906.042344,9107
20160319-040906.044958,7305
20160319-040906.046348,10389
20160319-040906.048956,11485
20160319-040906.050342,10203
20160319-040906.052955,7652
20160319-040906.055584,4260
20160319-040906.056956,3392
20160319-040906.059584,7002
20160319-040906.060954,10139
20160319-040906.062364,8701
20160319-040906.064961,7511
20160319-040906.067584,10853
20160319-040906.068965,11356
20160319-040906.071592,9921
20160319-040906.072966,7158
20160319-040906.075589,3854
20160319-040906.076967,3710
20160319-040906.079706,7696
20160319-040906.080965,10168
20160319-040906.083593,8328
20160319-040906.084965,7799
20160319-040906.087589,11271
20160319-040906.088964,11147
20160319-040906.091593,9680
20160319-040906.092962,6549
20160319-040906.095587,3601
20160319-040906.098216,4086
20160319-040906.099594,8378
20160319-040906.102221,10148
20160319-040906.103598,7887
20160319-040906.104970,8334
20160319-040906.107593,11500
20160319-040906.110219,10991
20160319-040906.111593,9330
20160319-040906.114215,6038
20160319-040906.115595,3348
20160319-040906.118218,4618
20160319-040906.119591,8975
20160319-040906.122217,9965
20160319-040906.123593,7593
20160319-040906.126214,8869
20160319-040906.127592,11632
20160319-040906.130219,10747
20160319-040906.131596,8931
20160319-040906.134218,5506
20160319-040906.136848,3192
20160319-040906.138219,5183
20160319-040906.140848,9451
20160319-040906.142220,9686
20160319-040906.144847,7323
20160319-040906.146217,9498
20160319-040906.147595,11597
20160319-040906.150224,10568
20160319-040906.152856,8425
20160319-040906.154219,5018
20160319-040906.156852,3151
20160319-040906.158223,5850
20160319-040906.160849,9801
20160319-040906.162221,9336
20160319-040906.164858,7243
20160319-040906.166224,10086
20160319-040906.168857,11532
20160319-040906.170224,10306
20160319-040906.172857,7981
20160319-040906.174228,4477
20160319-040906.176855,3284
20160319-040906.179481,6520
20160319-040906.180853,10068
20160319-040906.183491,8931
20160319-040906.184861,7328
20160319-040906.187481,10594
20160319-040906.188865,11409
20160319-040906.190227,10068
20160319-040906.192859,7443
20160319-040906.195478,4063
20160319-040906.196861,3501
20160319-040906.199484,7240
20160319-040906.200858,10162
20160319-040906.203488,8516
20160319-040906.204865,7581
20160319-040906.207487,11018
20160319-040906.208862,11250
20160319-040906.211479,9789
20160319-040906.212849,6905
20160319-040906.215481,3719
20160319-040906.216854,3810
20160319-040906.219491,7934
20160319-040906.222114,10148
20160319-040906.223488,8122
20160319-040906.226107,7963
20160319-040906.227486,11338
20160319-040906.230109,11065
20160319-040906.231483,9489
20160319-040906.234105,6338
20160319-040906.235484,3451
20160319-040906.238112,4251
20160319-040906.239488,8572
20160319-040906.242107,10056
20160319-040906.243484,7728
20160319-040906.246108,8516
20160319-040906.247485,11515
20160319-040906.250107,10868
20160319-040906.251488,9104
20160319-040906.254108,5835
20160319-040906.255486,3222
20160319-040906.258111,4839
20160319-040906.260751,9092
20160319-040906.262109,9862
20160319-040906.264750,7417
20160319-040906.266122,9122
20160319-040906.268756,11597
20160319-040906.270116,10665
20160319-040906.272752,8710
20160319-040906.274112,5297
20160319-040906.276757,3172
20160319-040906.278220,5403
20160319-040906.280762,9589
20160319-040906.282117,9542
20160319-040906.284761,7293
20160319-040906.286123,9695
20160319-040906.288750,11573
20160319-040906.290112,10483
20160319-040906.292754,8257
20160319-040906.294110,4774
20160319-040906.296750,3222
20160319-040906.298118,6097
20160319-040906.300753,9921
20160319-040906.303378,9178
20160319-040906.304752,7264
20160319-040906.307386,10289
20160319-040906.308763,11503
20160319-040906.311385,10239
20160319-040906.312759,7758
20160319-040906.315381,4345
20160319-040906.316759,3336
20160319-040906.319386,6832
20160319-040906.320754,10106
20160319-040906.323384,8787
20160319-040906.324759,7408
20160319-040906.327386,10809
20160319-040906.328762,11323
20160319-040906.331385,10012
20160319-040906.332770,7220
20160319-040906.335389,3948
20160319-040906.336765,3633
20160319-040906.339391,7505
20160319-040906.340763,10200
20160319-040906.343391,8369
20160319-040906.345997,7731
20160319-040906.347384,11174
20160319-040906.350001,11188
20160319-040906.351384,9713
20160319-040906.352763,6688
20160319-040906.355387,3622
20160319-040906.358007,3998
20160319-040906.359390,8213
20160319-040906.362068,10171
20160319-040906.363420,7955
20160319-040906.366014,8193
20160319-040906.367398,11456
20160319-040906.370016,11006
20160319-040906.371399,9392
20160319-040906.374003,6120
20160319-040906.375387,3410
20160319-040906.378008,4480
20160319-040906.379395,8807
20160319-040906.382002,10021
20160319-040906.384639,7625
20160319-040906.386009,8748
20160319-040906.388651,11609
20160319-040906.390222,10815
20160319-040906.392646,8983
20160319-040906.394006,5606
20160319-040906.396636,3169
20160319-040906.399194,5050
20160319-040906.401458,9339
20160319-040906.402264,9771
20160319-040906.404751,7381
20160319-040906.406092,9389
20160319-040906.408747,11614
20160319-040906.410094,10606
20160319-040906.412740,8578
20160319-040906.414091,5112
20160319-040906.416733,3189
20160319-040906.418099,5732
20160319-040906.420739,9742
20160319-040906.422086,9460
20160319-040906.424737,7267
20160319-040906.427362,9965
20160319-040906.428738,11582
20160319-040906.431364,10442
20160319-040906.432740,8069
20160319-040906.435365,4656
20160319-040906.436737,3254
20160319-040906.438101,6420
20160319-040906.440736,10048
20160319-040906.443361,9057
20160319-040906.444738,7337
20160319-040906.447358,10521
20160319-040906.448741,11453
20160319-040906.451368,10203
20160319-040906.452738,7590
20160319-040906.455366,4195
20160319-040906.456739,3475
20160319-040906.459366,7140
20160319-040906.460739,10183
20160319-040906.463366,8657
20160319-040906.464740,7537
20160319-040906.467364,11006
20160319-040906.469979,11309
20160319-040906.471368,9933
20160319-040906.473986,7058
20160319-040906.475374,3839
20160319-040906.477995,3780
20160319-040906.479507,7846
20160319-040906.481990,10218
20160319-040906.483377,8254
20160319-040906.485979,7931
20160319-040906.487367,11306
20160319-040906.489990,11174
20160319-040906.491372,9610
20160319-040906.493984,6520
20160319-040906.495364,3528
20160319-040906.497993,4221
20160319-040906.499365,8501
20160319-040906.501980,10142
20160319-040906.503373,7878
20160319-040906.505981,8425
20160319-040906.508599,11550
20160319-040906.509984,11018
20160319-040906.512607,9239
20160319-040906.513982,5997
20160319-040906.516611,3389
20160319-040906.517990,4715
20160319-040906.520605,9113
20160319-040906.521984,9957
20160319-040906.524601,7590
20160319-040906.525979,9039
20160319-040906.528608,11691
20160319-040906.529986,10803
20160319-040906.532604,8898
20160319-040906.533983,5479
20160319-040906.536603,3284
20160319-040906.537994,5359
20160319-040906.540608,9613
20160319-040906.541980,9721
20160319-040906.544605,7399
20160319-040906.545985,9701
20160319-040906.548606,11700
20160319-040906.551225,10650
20160319-040906.552610,8481
20160319-040906.555219,4983
20160319-040906.556611,3316
20160319-040906.559227,6050
20160319-040906.560604,9995
20160319-040906.563223,9404
20160319-040906.564610,7393
20160319-040906.567225,10295
20160319-040906.568614,11667
20160319-040906.571236,10453
20160319-040906.572609,8013
20160319-040906.575234,4556
20160319-040906.576622,3451
20160319-040906.579231,6805
20160319-040906.580613,10221
20160319-040906.583331,9042
20160319-040906.584623,7520
20160319-040906.587234,10835
20160319-040906.588618,11556
20160319-040906.591231,10209
20160319-040906.593876,7517
20160319-040906.595235,4177
20160319-040906.597954,3677
20160319-040906.599240,7525
20160319-040906.601865,10342
20160319-040906.603233,8637
20160319-040906.605871,7819
20160319-040906.607235,11271
20160319-040906.609869,11391
20160319-040906.611240,9957
20160319-040906.613878,6987
20160319-040906.615242,3830
20160319-040906.617915,4045
20160319-040906.619231,8231
20160319-040906.621860,10359
20160319-040906.623233,8216
20160319-040906.625860,8252
20160319-040906.627231,11597
20160319-040906.629864,11209
20160319-040906.632499,9627
20160319-040906.633974,6473
20160319-040906.636654,3566
20160319-040906.638010,4515
20160319-040906.640542,8886
20160319-040906.641889,10215
20160319-040906.644517,7890
20160319-040906.645876,8795
20160319-040906.648522,11744
20160319-040906.649876,11050
20160319-040906.652511,9251
20160319-040906.653872,5912
20160319-040906.656507,3416
20160319-040906.657923,5094
20160319-040906.660510,9392
20160319-040906.661875,10033
20160319-040906.664509,7596
20160319-040906.665870,9424
20160319-040906.668515,11820
20160319-040906.669876,10847
20160319-040906.672510,8839
20160319-040906.675116,5415
20160319-040906.676515,3342
20160319-040906.679127,5723
20160319-040906.680510,9830
20160319-040906.683124,9715
20160319-040906.684508,7481
20160319-040906.687123,10001
20160319-040906.688516,11767
20160319-040906.691117,10691
20160319-040906.692515,8340
20160319-040906.695120,4942
20160319-040906.696514,3372
20160319-040906.699124,6441
20160319-040906.701765,10136
20160319-040906.703120,9369
20160319-040906.704507,7464
20160319-040906.707122,10594
20160319-040906.708511,11673
20160319-040906.711122,10456
20160319-040906.712509,7849
20160319-040906.715192,4474
20160319-040906.717899,3560
20160319-040906.719132,7132
20160319-040906.721776,10353
20160319-040906.723121,8919
20160319-040906.725772,7681
20160319-040906.727129,11044
20160319-040906.729772,11532
20160319-040906.731122,10180
20160319-040906.733772,7349
20160319-040906.735123,4066
20160319-040906.737825,3842
20160319-040906.739127,7852
20160319-040906.741771,10397
20160319-040906.744399,8493
20160319-040906.745774,8025
20160319-040906.747125,11426
20160319-040906.749771,11359
20160319-040906.751127,9877
20160319-040906.753773,6799
20160319-040906.756399,3763
20160319-040906.757820,4236
20160319-040906.760403,8531
20160319-040906.761780,10345
20160319-040906.764405,8102
20160319-040906.765778,8475
20160319-040906.768406,11685
20160319-040906.769778,11182
20160319-040906.772400,9501
20160319-040906.773777,6261
20160319-040906.776410,3525
20160319-040906.777875,4750
20160319-040906.780411,9110
20160319-040906.781780,10189
20160319-040906.784414,7758
20160319-040906.787009,9039
20160319-040906.788458,11782
20160319-040906.789809,10956
20160319-040906.792419,9116
20160319-040906.793790,5673
20160319-040906.796594,3372
20160319-040906.799038,5283
20160319-040906.800415,9601
20160319-040906.803022,9868
20160319-040906.804413,7508
20160319-040906.807021,9604
20160319-040906.808410,11747
20160319-040906.811020,10747
20160319-040906.812406,8622
20160319-040906.815019,5138
20160319-040906.816409,3328
20160319-040906.819035,5906
20160319-040906.820413,9971
20160319-040906.823023,9466
20160319-040906.824414,7411
20160319-040906.827020,10174
20160319-040906.828417,11664
20160319-040906.831025,10506
20160319-040906.832410,8119
20160319-040906.835021,4645
20160319-040906.836409,3378
20160319-040906.839028,6623
20160319-040906.841649,10180
20160319-040906.843028,9066
20160319-040906.845643,7470
20160319-040906.847030,10688
20160319-040906.849648,11535
20160319-040906.851022,10248
20160319-040906.853652,7561
20160319-040906.855023,4233
20160319-040906.857648,3563
20160319-040906.859039,7355
20160319-040906.861651,10286
20160319-040906.863026,8640
20160319-040906.865650,7711
20160319-040906.867030,11109
20160319-040906.869653,11382
20160319-040906.871029,9968
20160319-040906.873652,7005
20160319-040906.875030,3880
20160319-040906.877651,3886
20160319-040906.880450,8049
20160319-040906.881661,10274
20160319-040906.884270,8249
20160319-040906.885653,8069
20160319-040906.888276,11456
20160319-040906.889653,11200
20160319-040906.892271,9627
20160319-040906.893657,6458
20160319-040906.896272,3583
20160319-040906.897649,4318
20160319-040906.900294,8678
20160319-040906.901669,10183
20160319-040906.904284,7831
20160319-040906.905662,8607
20160319-040906.908274,11638
20160319-040906.909653,10977
20160319-040906.912282,9277
20160319-040906.913655,5923
20160319-040906.916278,3369
20160319-040906.917674,4877
20160319-040906.920293,9207
20160319-040906.922919,9992
20160319-040906.924290,7567
20160319-040906.926912,9151
20160319-040906.928283,11720
20160319-040906.930918,10818
20160319-040906.932282,8825
20160319-040906.934906,5424
20160319-040906.936281,3254
20160319-040906.938908,5494
20160319-040906.940280,9671
20160319-040906.942915,9677
20160319-040906.944278,7393
20160319-040906.946920,9768
20160319-040906.948297,11694
20160319-040906.950920,10597
20160319-040906.952285,8390
20160319-040906.954923,4906
20160319-040906.956279,3295
20160319-040906.958916,6164
20160319-040906.960283,10009
20160319-040906.962927,9322
20160319-040906.965547,7364
20160319-040906.966917,10359
20160319-040906.969551,11600
20160319-040906.970912,10359
20160319-040906.973554,7887
20160319-040906.974914,4448
20160319-040906.977547,3419
20160319-040906.978925,6885
20160319-040906.981549,10209
20160319-040906.982982,8904
20160319-040906.985576,7508
20160319-040906.986927,10853
20160319-040906.989555,11444
20160319-040906.992172,10115
20160319-040906.993556,7364
20160319-040906.994916,4054
20160319-040906.997556,3672
20160319-040906.998924,7581
20160319-040907.001562,10283
20160319-040907.002936,8504
20160319-040907.005563,7808
20160319-040907.008165,11235
20160319-040907.009561,11285
20160319-040907.012166,9830
20160319-040907.013549,6808
20160319-040907.016161,3707
20160319-040907.017550,4048
20160319-040907.020167,8266
20160319-040907.021555,10236
20160319-040907.024181,8081
20160319-040907.025556,8234
20160319-040907.028172,11535
20160319-040907.029561,11085
20160319-040907.032167,9477
20160319-040907.034817,6273
20160319-040907.036166,3448
20160319-040907.037554,4515
20160319-040907.040170,8895
20160319-040907.041557,10089
20160319-040907.044163,7725
20160319-040907.046828,8795
20160319-040907.048174,11682
20160319-040907.050814,10909
20160319-040907.052168,9092
20160319-040907.054830,5718
20160319-040907.056165,3313
20160319-040907.058823,5103
20160319-040907.060170,9389
20160319-040907.062823,9848
20160319-040907.064168,7487
20160319-040907.066817,9410
20160319-040907.068172,11691
20160319-040907.070828,10712
20160319-040907.072173,8657
20160319-040907.074816,5194
20160319-040907.077444,3257
20160319-040907.078836,5741
20160319-040907.080169,9815
20160319-040907.082821,9521
20160319-040907.084173,7346
20160319-040907.086837,10006
20160319-040907.089453,11667
20160319-040907.090828,10489
20160319-040907.093447,8184
20160319-040907.094841,4715
20160319-040907.097458,3301
20160319-040907.098834,6464
20160319-040907.101453,10071
20160319-040907.102843,9166
20160319-040907.105449,7393
20160319-040907.106824,10556
20160319-040907.109456,11523
20160319-040907.110832,10262
20160319-040907.113449,7684
20160319-040907.114825,4236
20160319-040907.117445,3536
20160319-040907.120063,7143
20160319-040907.121448,10274
20160319-040907.122821,8692
20160319-040907.125453,7614
20160319-040907.126846,11047
20160319-040907.129458,11347
20160319-040907.132066,9980
20160319-040907.133453,7152
20160319-040907.136063,3904
20160319-040907.137457,3807
20160319-040907.140066,7852
20160319-040907.141450,10283
20160319-040907.144066,8307
20160319-040907.145450,7987
20160319-040907.148057,11370
20160319-040907.149457,11221
20160319-040907.152067,9674
20160319-040907.153454,6602
20160319-040907.156068,3595
20160319-040907.157454,4221
20160319-040907.160068,8540
20160319-040907.162688,10192
20160319-040907.164068,7925
20160319-040907.165449,8460
20160319-040907.168071,11591
20160319-040907.170689,11044
20160319-040907.172063,9333
20160319-040907.174709,6056
20160319-040907.176068,3410
20160319-040907.178691,4730
20160319-040907.180069,9136
20160319-040907.182710,10027
20160319-040907.184224,7620
20160319-040907.186701,9083
20160319-040907.188075,11732
20160319-040907.190717,10853
20160319-040907.192072,8954
20160319-040907.194707,5544
20160319-040907.197317,3322
20160319-040907.198714,5371
20160319-040907.200082,9639
20160319-040907.202693,9774
20160319-040907.205317,7461
20160319-040907.206717,9724
20160319-040907.208087,11720
20160319-040907.210695,10715
20160319-040907.213310,8507
20160319-040907.214707,5080
20160319-040907.217306,3322
20160319-040907.218711,6097
20160319-040907.221321,9998
20160319-040907.222714,9454
20160319-040907.225319,7449
20160319-040907.226696,10309
20160319-040907.229326,11685
20160319-040907.230718,10492
20160319-040907.233320,8060
20160319-040907.234700,4618
20160319-040907.237320,3445
20160319-040907.239952,6796
20160319-040907.241321,10268
20160319-040907.242703,9069
20160319-040907.245317,7546
20160319-040907.246719,10859
20160319-040907.249322,11556
20160319-040907.250705,10268
20160319-040907.253370,7555
20160319-040907.255956,4210
20160319-040907.257317,3725
20160319-040907.259958,7520
20160319-040907.261324,10371
20160319-040907.263951,8684
20160319-040907.265320,7840
20160319-040907.267964,11273
20160319-040907.269318,11441
20160319-040907.271959,9995
20160319-040907.273323,7035
20160319-040907.275952,3866
20160319-040907.277323,4068
20160319-040907.279955,8237
20160319-040907.282584,10397
20160319-040907.283953,8254
20160319-040907.285322,8304
20160319-040907.287966,11573
20160319-040907.289321,11276
20160319-040907.291953,9683
20160319-040907.294616,6514
20160319-040907.295952,3625
20160319-040907.298592,4509
20160319-040907.299955,8916
20160319-040907.302624,10271
20160319-040907.303959,7919
20160319-040907.306584,8822
20160319-040907.307968,11788
20160319-040907.310624,11094
20160319-040907.311960,9298
20160319-040907.314595,5976
20160319-040907.315962,3448
20160319-040907.318622,5106
20160319-040907.321201,9439
20160319-040907.322596,10086
20160319-040907.323953,7637
20160319-040907.326624,9457
20160319-040907.327973,11841
20160319-040907.330594,10906
20160319-040907.331956,8919
20160319-040907.334623,5441
20160319-040907.337203,3395
20160319-040907.338605,5738
20160319-040907.341211,9915
20160319-040907.342622,9748
20160319-040907.345212,7537
20160319-040907.346600,10051
20160319-040907.349211,11817
20160319-040907.350627,10730
20160319-040907.353208,8434
20160319-040907.354593,4980
20160319-040907.357209,3436
20160319-040907.358634,6420
20160319-040907.361211,10227
20160319-040907.363857,9386
20160319-040907.365210,7543
20160319-040907.366616,10621
20160319-040907.369218,11729
20160319-040907.370614,10500
20160319-040907.373208,7928
20160319-040907.374632,4512
20160319-040907.377209,3592
20160319-040907.379860,7155
20160319-040907.381207,10395
20160319-040907.393472,8983
20160319-040907.395057,7717
20160319-040907.397300,11077
20160319-040907.399790,11591
20160319-040907.402023,10233
20160319-040907.405669,7405
20160319-040907.407379,4121
20160319-040907.412367,3854
20160319-040907.414248,7866
20160319-040907.419944,10474
20160319-040907.422961,8543
20160319-040907.430003,8055
20160319-040907.433566,11476
20160319-040907.436364,11394
20160319-040907.438058,9936
20160319-040907.439349,6855
20160319-040907.441670,3807
20160319-040907.443801,4239
20160319-040907.449130,8569
20160319-040907.450185,10389
20160319-040907.453072,8163
20160319-040907.454760,8510
20160319-040907.456099,11732
20160319-040907.458429,11232
20160319-040907.460652,9568
20160319-040907.466650,6308
20160319-040907.469631,3598
20160319-040907.474564,4739
20160319-040907.475897,9136
20160319-040907.478070,10218
20160319-040907.484031,7846
20160319-040907.486367,9083
20160319-040907.489536,11829
20160319-040907.490622,11041
20160319-040907.493662,9151
20160319-040907.495664,5744
20160319-040907.498580,3431
20160319-040907.501111,5321
20160319-040907.502791,9624
20160319-040907.503738,9921
20160319-040907.508744,7570
20160319-040907.511900,9648
20160319-040907.514169,11806
20160319-040907.518666,10777
20160319-040907.519622,8687
20160319-040907.522596,5215
20160319-040907.523987,3336
20160319-040907.526146,5953
20160319-040907.530505,9968
20160319-040907.534160,9551
20160319-040907.537615,7443
20160319-040907.540750,10215
20160319-040907.542956,11703
20160319-040907.546159,10559
20160319-040907.547680,8152
20160319-040907.550986,4709
20160319-040907.551752,3416
20160319-040907.554986,6632
20160319-040907.557631,10215
20160319-040907.558979,9130
20160319-040907.562086,7525
20160319-040907.564261,10727
20160319-040907.566740,11564
20160319-040907.570324,10292
20160319-040907.573993,7634
20160319-040907.575241,4274
20160319-040907.579559,3604
20160319-040907.580807,7349
20160319-040907.582726,10315
20160319-040907.584653,8731
20160319-040907.585892,7734
20160319-040907.586641,11179
20160319-040907.587362,11370
20160319-040907.589136,10018
20160319-040907.591415,7084
20160319-040907.594701,3880
20160319-040907.599330,3933
20160319-040907.602993,8010
20160319-040907.603662,10356
20160319-040907.605639,8284
20160319-040907.606998,8116
20160319-040907.608663,11494
20160319-040907.610982,11179
20160319-040907.611974,9692
20160319-040907.614547,6526
20160319-040907.617006,3595
20160319-040907.618880,4365
20160319-040907.622178,8690
20160319-040907.624187,10212
20160319-040907.626985,7922
20160319-040907.628814,8642
20160319-040907.630342,11667
20160319-040907.632226,11018
20160319-040907.633839,9313
20160319-040907.635256,5988
20160319-040907.635941,3401
20160319-040907.636410,4897
20160319-040907.637122,9239
20160319-040907.637605,10024
20160319-040907.638221,7614
20160319-040907.638729,9230
20160319-040907.639203,11726
20160319-040907.639807,10827
20160319-040907.640258,8892
20160319-040907.640936,5471
20160319-040907.641407,3304
20160319-040907.641891,5500
20160319-040907.642367,9689
20160319-040907.642811,9730
20160319-040907.643284,7443
20160319-040907.643866,9842
20160319-040907.644292,11711
20160319-040907.644826,10639
20160319-040907.645295,8413
20160319-040907.645737,4980
20160319-040907.646212,3313
20160319-040907.646673,6188
20160319-040907.647123,10030
20160319-040907.647691,9377
20160319-040907.648228,7420
20160319-040907.648713,10397
20160319-040907.649284,11623
20160319-040907.649732,10418
20160319-040907.650225,7908
20160319-040907.650696,4533
20160319-040907.651247,3422
20160319-040907.651875,6911
20160319-040907.652314,10233
20160319-040907.652812,8969
20160319-040907.653259,7543
20160319-040907.653698,10921
20160319-040907.654290,11462
20160319-040907.654776,10165
20160319-040907.655249,7423
20160319-040907.655814,4101
20160319-040907.656950,3704
20160319-040907.659573,7611
20160319-040907.660941,10327
20160319-040907.663565,8548
20160319-040907.666174,7855
20160319-040907.667562,11279
20160319-040907.670188,11326
20160319-040907.671563,9901
20160319-040907.674175,6852
20160319-040907.675564,3754
20160319-040907.678181,4101
20160319-040907.679562,8257
20160319-040907.682176,10315
20160319-040907.683562,8122
20160319-040907.686177,8293
20160319-040907.687563,11588
20160319-040907.690184,11135
20160319-040907.692805,9554
20160319-040907.694178,6338
20160319-040907.696806,3504
20160319-040907.698177,4556
20160319-040907.699617,8901
20160319-040907.702183,10174
20160319-040907.703569,7761
20160319-040907.706182,8869
20160319-040907.708807,11720
20160319-040907.710183,10950
20160319-040907.712807,9172
20160319-040907.714180,5776
20160319-040907.716807,3360
20160319-040907.718239,5118
20160319-040907.720813,9451
20160319-040907.722187,9889
20160319-040907.724813,7555
20160319-040907.726185,9419
20160319-040907.728811,11770
20160319-040907.730186,10788
20160319-040907.732804,8710
20160319-040907.735434,5280
20160319-040907.736809,3316
20160319-040907.739431,5762
20160319-040907.740819,9848
20160319-040907.742191,9627
20160319-040907.744813,7378
20160319-040907.747433,10071
20160319-040907.748813,11720
20160319-040907.751436,10574
20160319-040907.752812,8266
20160319-040907.755438,4795
20160319-040907.756816,3366
20160319-040907.759436,6458
20160319-040907.760813,10186
20160319-040907.763436,9195
20160319-040907.764814,7464
20160319-040907.767439,10630
20160319-040907.768813,11588
20160319-040907.771441,10339
20160319-040907.772816,7752
20160319-040907.775438,4357
20160319-040907.778067,3542
20160319-040907.779437,7199
20160319-040907.782066,10309
20160319-040907.783435,8784
20160319-040907.784812,7675
20160319-040907.787445,11082
20160319-040907.790074,11453
20160319-040907.791443,10071
20160319-040907.794070,7237
20160319-040907.795445,3977
20160319-040907.798081,3816
20160319-040907.799448,7943
20160319-040907.802095,10345
20160319-040907.803452,8393
20160319-040907.806078,8040
20160319-040907.807448,11423
20160319-040907.810078,11279
20160319-040907.811448,9768
20160319-040907.814078,6676
20160319-040907.816701,3669
20160319-040907.818084,4257
20160319-040907.820705,8581
20160319-040907.822085,10268
20160319-040907.824698,8002
20160319-040907.826072,8540
20160319-040907.827449,11647
20160319-040907.830074,11097
20160319-040907.832701,9439
20160319-040907.834074,6111
20160319-040907.836696,3475
20160319-040907.838081,4783
20160319-040907.840701,9166
20160319-040907.842075,10083
20160319-040907.844702,7711
20160319-040907.846079,9104
20160319-040907.848703,11776
20160319-040907.850078,10927
20160319-040907.852699,9025
20160319-040907.854079,5635
20160319-040907.856705,3342
20160319-040907.859327,5406
20160319-040907.860702,9680
20160319-040907.863326,9842
20160319-040907.864706,7522
20160319-040907.866076,9760
20160319-040907.868711,11806
20160319-040907.870092,10756
20160319-040907.872703,8598
20160319-040907.875330,5153
20160319-040907.876723,3366
20160319-040907.879332,6111
20160319-040907.880704,10065
20160319-040907.883334,9539
20160319-040907.884706,7487
20160319-040907.887327,10362
20160319-040907.888714,11767
20160319-040907.891329,10556
20160319-040907.892711,8152
20160319-040907.895335,4718
20160319-040907.896709,3489
20160319-040907.899344,6843
20160319-040907.901978,10324
20160319-040907.903337,9157
20160319-040907.905975,7625
20160319-040907.907342,10912
20160319-040907.908717,11676
20160319-040907.911343,10333
20160319-040907.913969,7649
20160319-040907.915338,4324
20160319-040907.917987,3727
20160319-040907.919335,7605
20160319-040907.921977,10468
20160319-040907.923344,8775
20160319-040907.925973,7899
20160319-040907.927338,11373
20160319-040907.929977,11512
20160319-040907.931341,10095
20160319-040907.933970,7120
20160319-040907.935339,3968
20160319-040907.937988,4104
20160319-040907.940596,8304
20160319-040907.941973,10480
20160319-040907.944601,8354
20160319-040907.945973,8349
20160319-040907.948605,11676
20160319-040907.949978,11344
20160319-040907.951339,9777
20160319-040907.953975,6608
20160319-040907.956597,3701
20160319-040907.957989,4571
20160319-040907.960604,8963
20160319-040907.961975,10356
20160319-040907.964599,8034
20160319-040907.965976,8881
20160319-040907.968606,11870
20160319-040907.969973,11179
20160319-040907.972601,9410
20160319-040907.973976,6076
20160319-040907.976602,3530
20160319-040907.977989,5124
20160319-040907.980600,9519
20160319-040907.983212,10151
20160319-040907.984603,7758
20160319-040907.985983,9495
20160319-040907.988612,11923
20160319-040907.991220,11006
20160319-040907.992606,8986
20160319-040907.993983,5582
20160319-040907.996605,3425
20160319-040907.999219,5800
20160319-040908.000603,9971
20160319-040908.003222,9851
20160319-040908.004607,7599
20160319-040908.007220,10127
20160319-040908.008617,11891
20160319-040908.011226,10794
20160319-040908.012609,8540
20160319-040908.015223,5062
20160319-040908.016606,3501
20160319-040908.019226,6476
20160319-040908.020610,10306
20160319-040908.023229,9466
20160319-040908.025850,7631
20160319-040908.027223,10691
20160319-040908.028617,11803
20160319-040908.031224,10574
20160319-040908.033850,8046
20160319-040908.035223,4603
20160319-040908.037914,3636
20160319-040908.039228,7249
20160319-040908.041850,10477
20160319-040908.043230,9075
20160319-040908.045852,7784
20160319-040908.047230,11171
20160319-040908.049856,11688
20160319-040908.051230,10300
20160319-040908.053853,7525
20160319-040908.055224,4224
20160319-040908.057911,3916
20160319-040908.059228,7955
20160319-040908.061853,10541
20160319-040908.064482,8660
20160319-040908.065851,8128
20160319-040908.068478,11562
20160319-040908.069850,11500
20160319-040908.071230,10027
20160319-040908.073852,6993
20160319-040908.076479,3898
20160319-040908.077895,4309
20160319-040908.080484,8613
20160319-040908.081856,10521
20160319-040908.084482,8252
20160319-040908.085853,8616
20160319-040908.088483,11814
20160319-040908.089858,11306
20160319-040908.092484,9680
20160319-040908.093854,6438
20160319-040908.096489,3663
20160319-040908.097917,4830
20160319-040908.100485,9213
20160319-040908.101861,10330
20160319-040908.104481,7940
20160319-040908.107111,9154
20160319-040908.108484,11944
20160319-040908.111115,11147
20160319-040908.112487,9272
20160319-040908.115116,5920
20160319-040908.116481,3501
20160319-040908.117901,5432
20160319-040908.120490,9692
20160319-040908.123114,10068
20160319-040908.124495,7678
20160319-040908.127114,9736
20160319-040908.128485,11926
20160319-040908.131114,10909
20160319-040908.132484,8825
20160319-040908.135176,5300
20160319-040908.136653,3454
20160319-040908.139219,6003
20160319-040908.140525,10106
20160319-040908.143139,9668
20160319-040908.144506,7561
20160319-040908.147123,10306
20160319-040908.149754,11826
20160319-040908.151133,10656
20160319-040908.153751,8281
20160319-040908.155129,4856
20160319-040908.156496,3475
20160319-040908.159126,6732
20160319-040908.161747,10315
20160319-040908.163122,9254
